KSR1,"['regulation of MAP kinase activity', 'protein C-terminus binding', 'endoplasmic reticulum', 'Ras protein signal transduction', 'MAP-kinase scaffold activity', 'positive regulation of MAPK cascade', 'regulation of cell proliferation', 'endoplasmic reticulum membrane', 'MAPK cascade', 'metal ion binding', 'membrane', 'chaperone binding', 'cytosol', 'ruffle membrane', 'protein-containing complex', 'Hsp90 protein binding', 'cAMP-mediated signaling', 'mitogen-activated protein kinase kinase binding', '14-3-3 protein binding']"
MK11,"['negative regulation of cardiac muscle cell proliferation', 'positive regulation of interleukin-12 secretion', 'transcription, DNA-templated', 'regulation of signal transduction by p53 class mediator', 'regulation of transcription, DNA-templated', 'nucleoplasm', 'cellular response to virus', 'activation of MAPK activity', 'nucleus', 'cellular response to organic substance', 'cytoplasm', 'positive regulation of gene expression', 'cellular response to interleukin-1', 'regulation of gene expression', 'MAP kinase activity', 'cytosol', 'positive regulation of muscle cell differentiation', 'intracellular signal transduction', 'stress-activated MAPK cascade']"
STK3,"['positive regulation of protein binding', 'negative regulation of cell proliferation', 'regulation of cell differentiation involved in embryonic placenta development', 'positive regulation of fat cell differentiation', 'positive regulation of DNA-binding transcription factor activity', 'signal transduction by protein phosphorylation', 'endocardium development', 'magnesium ion binding', 'neural tube formation', 'cell differentiation involved in embryonic placenta development', 'apoptotic process', 'cytosol', 'activation of protein kinase activity', 'intracellular signal transduction', 'positive regulation of extrinsic apoptotic signaling pathway via death domain receptors', 'identical protein binding', 'protein serine/threonine kinase activator activity', 'signal transduction', 'stress-activated protein kinase signaling cascade', 'protein kinase activity', 'protein dimerization activity', 'negative regulation of organ growth', 'primitive hemopoiesis', 'hepatocyte apoptotic process', 'negative regulation of canonical Wnt signaling pathway', 'nucleus', 'central nervous system development', 'cytoplasm', 'positive regulation of JNK cascade', 'positive regulation of apoptotic process', 'protein-containing complex', 'hippo signaling', 'protein stabilization', 'positive regulation of protein serine/threonine kinase activity', 'positive regulation of protein kinase B signaling']"
ARBK1,"['viral entry into host cell', 'G-protein coupled acetylcholine receptor signaling pathway', 'negative regulation of striated muscle contraction', 'cardiac muscle contraction', 'tachykinin receptor signaling pathway', 'heart development', 'negative regulation of the force of heart contraction by chemical signal', 'beta-adrenergic receptor kinase activity', 'cilium', 'cytosol', 'alpha-2A adrenergic receptor binding', 'Edg-2 lysophosphatidic acid receptor binding', 'G-protein coupled receptor signaling pathway', 'protein kinase activity', 'plasma membrane', 'positive regulation of catecholamine secretion', 'desensitization of G-protein coupled receptor protein signaling pathway', 'G-protein coupled receptor kinase activity', 'cytoplasm', 'membrane', 'viral genome replication', 'peptidyl-serine phosphorylation', 'receptor internalization', 'peptidyl-threonine phosphorylation']"
MLKL,"['protein kinase binding', 'activation of JUN kinase activity', 'cell surface receptor signaling pathway', 'plasma membrane', 'protein-containing complex binding', 'MAPK cascade', 'cytoplasm', 'necroptotic process', 'JUN kinase kinase kinase activity', 'cytosol', 'protein homotrimerization']"
PDXK,"['cell proliferation', 'pyridoxal phosphate biosynthetic process', 'zinc ion binding', 'pyridoxal phosphate binding', 'protein homodimerization activity', 'specific granule lumen', 'vitamin B6 metabolic process', 'pyridoxal kinase activity', 'neutrophil degranulation', ""pyridoxal 5'-phosphate salvage"", 'extracellular region', 'nucleoplasm', 'magnesium ion binding', 'nucleus', 'potassium ion binding', 'extracellular exosome', 'cytosol', 'secretory granule lumen', 'phosphorylation', 'sodium ion binding', 'lithium ion binding']"
PRP4B,"['nucleus', 'RNA splicing', 'RNA binding', 'catalytic step 2 spliceosome', 'nuclear speck', 'protein kinase activity', 'chromosome', 'regulation of cell cycle', 'mRNA splicing, via spliceosome']"
SRPK2,"['RNA splicing', 'nuclear speck organization', 'positive regulation of cell proliferation', 'positive regulation of cell cycle', 'nucleolus', 'positive regulation of neuron apoptotic process', 'nucleoplasm', 'magnesium ion binding', 'RNA binding', 'angiogenesis', 'regulation of mRNA splicing, via spliceosome', 'cytosol', 'positive regulation of viral genome replication', 'negative regulation of viral genome replication', 'intracellular signal transduction', 'spliceosomal complex assembly', 'nucleus', 'regulation of mRNA processing', 'cytoplasm', 'positive regulation of gene expression', 'innate immune response', 'cell differentiation', 'regulation of gene expression', '14-3-3 protein binding']"
ACV1C,"['growth factor binding', 'lipid storage', 'negative regulation of chorionic trophoblast cell proliferation', 'negative regulation of trophoblast cell migration', 'transforming growth factor beta receptor signaling pathway', 'response to dietary excess', 'negative regulation of insulin secretion', 'nodal signaling pathway', 'activin receptor signaling pathway', 'integral component of plasma membrane', 'response to glucose', 'response to insulin', 'activin binding', 'apoptotic nuclear changes', 'nodal binding', 'pattern specification process', 'transforming growth factor beta-activated receptor activity', 'receptor complex', 'transforming growth factor beta receptor activity, type I', 'plasma membrane', 'positive regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'SMAD binding', 'metal ion binding', 'activin receptor complex', 'activin receptor activity, type I', 'cell differentiation']"
AKT2,"['positive regulation of protein targeting to membrane', 'positive regulation of glucose import in response to insulin stimulus', 'activation of GTPase activity', 'insulin receptor signaling pathway', 'positive regulation of vesicle fusion', 'positive regulation of cell proliferation', 'cellular protein modification process', 'carbohydrate transport', 'fat cell differentiation', 'glucose metabolic process', 'positive regulation of glycogen biosynthetic process', 'mammary gland epithelial cell differentiation', 'nucleoplasm', 'regulation of translation', 'cellular response to insulin stimulus', 'early endosome', 'positive regulation of mitochondrial membrane potential', 'protein kinase B signaling', 'regulation of cell cycle arrest', 'intracellular membrane-bounded organelle', 'cytosol', 'ruffle membrane', 'peripheral nervous system myelin maintenance', 'intracellular signal transduction', 'signal transduction', 'positive regulation of fatty acid beta-oxidation', 'intracellular protein transmembrane transport', 'positive regulation of glucose import', 'plasma membrane', 'nucleus', 'retinal rod cell apoptotic process', 'glycogen biosynthetic process', 'positive regulation of glucose metabolic process', 'cellular response to high light intensity', 'metal ion binding', 'cell cortex', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'negative regulation of plasma membrane long-chain fatty acid transport', 'protein-containing complex', 'regulation of cell migration', 'peptidyl-serine phosphorylation', 'protein localization to plasma membrane', 'positive regulation of cell migration', 'positive regulation of cell motility']"
HIPK3,"['nuclear body', 'mRNA transcription', 'PML body', 'negative regulation of JUN kinase activity', 'regulation of transcription, DNA-templated', 'protein kinase activity', 'negative regulation of apoptotic process', 'apoptotic process', 'cytosol', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation']"
TAOK2,"['regulation of cell shape', 'mitotic G2 DNA damage checkpoint', 'protein autophosphorylation', 'basal dendrite arborization', 'nucleolus', 'neuron projection', 'signal transduction by protein phosphorylation', 'neuropilin binding', 'activation of MAPK activity', 'activation of MAPKK activity', 'positive regulation of protein autophosphorylation', 'axonogenesis', 'apoptotic process', 'actin cytoskeleton', 'cytosol', 'cytoplasmic vesicle', 'activation of protein kinase activity', 'focal adhesion assembly', 'cell migration', 'axon', 'mitogen-activated protein kinase kinase binding', 'stress-activated MAPK cascade', 'basal dendrite morphogenesis', 'stress-activated protein kinase signaling cascade', 'receptor complex', 'cellular response to DNA damage stimulus', 'protein targeting to membrane', 'nucleus', 'cytoplasmic vesicle membrane', 'dendritic growth cone', 'regulation of actin cytoskeleton organization', 'regulation of cell growth', 'axonal growth cone', 'cytoplasm', 'positive regulation of JNK cascade', 'integral component of membrane', 'MAP kinase kinase kinase activity', 'actin cytoskeleton organization', 'positive regulation of stress-activated MAPK cascade']"
K6PL,"['AMP binding', 'fructose 6-phosphate metabolic process', 'negative regulation of insulin secretion', 'extracellular region', 'glucose catabolic process', '6-phosphofructokinase activity', 'ficolin-1-rich granule lumen', '6-phosphofructokinase complex', 'response to glucose', 'fructose binding', 'protein homotetramerization', 'extracellular exosome', 'cytosol', 'fructose 1,6-bisphosphate metabolic process', 'kinase binding', 'identical protein binding', 'glycolytic process', 'neutrophil degranulation', 'monosaccharide binding', 'canonical glycolysis', 'fructose-6-phosphate binding', 'metal ion binding', 'membrane', 'secretory granule lumen', 'protein complex oligomerization']"
CLK4,"['nucleus', 'peptidyl-tyrosine phosphorylation', 'protein tyrosine kinase activity', 'protein serine/threonine/tyrosine kinase activity', 'regulation of RNA splicing', 'protein autophosphorylation']"
KPCZ,"['postsynaptic density', 'protein kinase C signaling', 'transforming growth factor beta receptor signaling pathway', 'protein heterooligomerization', 'positive regulation of NF-kappaB transcription factor activity', 'regulation of neurotransmitter receptor localization to postsynaptic specialization membrane', 'inflammatory response', 'phospholipase binding', 'cytosol', 'long-term synaptic potentiation', 'glutamatergic synapse', 'intracellular signal transduction', 'positive regulation of T-helper 2 cell cytokine production', 'protein kinase binding', 'protein domain specific binding', 'positive regulation of insulin receptor signaling pathway', 'positive regulation of interleukin-10 secretion', 'protein kinase activity', 'apical cortex', 'microtubule cytoskeleton organization', 'negative regulation of insulin receptor signaling pathway', 'plasma membrane', 'nuclear envelope', 'long-term memory', 'cell-cell junction', 'positive regulation of cell-matrix adhesion', 'metal ion binding', 'neuron projection extension', 'insulin receptor substrate binding', 'nuclear matrix', 'establishment of cell polarity', 'cell junction', 'vesicle', 'membrane hyperpolarization', 'protein-containing complex', 'activation of phospholipase D activity', 'myelin sheath abaxonal region', 'peptidyl-serine phosphorylation', 'membrane depolarization', 'apical plasma membrane', 'positive regulation of interleukin-4 production', 'protein localization to plasma membrane', '14-3-3 protein binding', 'positive regulation of cell proliferation', 'axon hillock', 'cellular response to insulin stimulus', 'negative regulation of hydrolase activity', 'bicellular tight junction', 'endosome', 'extracellular exosome', 'stress fiber', 'vesicle transport along microtubule', 'negative regulation of protein complex assembly', 'cell migration', 'activation of protein kinase B activity', 'negative regulation of peptidyl-tyrosine phosphorylation', 'signal transduction', 'cell leading edge', 'positive regulation of T-helper 2 cell differentiation', 'protein kinase C activity', 'Schaffer collateral - CA1 synapse', 'perinuclear region of cytoplasm', 'microtubule organizing center', 'cytoplasm', 'negative regulation of apoptotic process', 'membrane', 'membrane raft', 'positive regulation of ERK1 and ERK2 cascade', 'positive regulation of interleukin-5 secretion', 'positive regulation of excitatory postsynaptic potential', 'positive regulation of interleukin-13 secretion', 'potassium channel regulator activity']"
GRK7,"['rhodopsin kinase activity', 'G-protein coupled receptor kinase activity', 'signal transduction', 'protein autophosphorylation', 'visual perception', 'photoreceptor disc membrane', 'regulation of rhodopsin mediated signaling pathway']"
KS6A5,"['positive regulation of histone acetylation', 'histone H3-S28 phosphorylation', 'epidermal growth factor receptor signaling pathway', 'axon guidance', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of NF-kappaB transcription factor activity', 'histone H3-S10 phosphorylation', 'stimulatory C-type lectin receptor signaling pathway', 'nucleoplasm', 'magnesium ion binding', 'inflammatory response', 'negative regulation of transcription, DNA-templated', 'histone H2A-S1 phosphorylation', 'histone phosphorylation', 'intracellular signal transduction', 'regulation of transcription, DNA-templated', 'protein kinase activity', 'nucleus', 'cytoplasm', 'positive regulation of CREB transcription factor activity', 'interleukin-1-mediated signaling pathway', 'negative regulation of cytokine production', 'positive regulation of histone phosphorylation']"
CDC7,"['DNA replication initiation', 'positive regulation of nuclear cell cycle DNA replication', 'double-strand break repair via break-induced replication', 'DNA replication', 'positive regulation of cell proliferation', 'protein kinase activity', 'nucleoplasm', 'cell division', 'nucleus', 'intercellular bridge', 'mitotic spindle', 'cytoplasm', 'metal ion binding', 'G1/S transition of mitotic cell cycle', 'cell cycle phase transition', 'negative regulation of G0 to G1 transition', 'peptidyl-serine phosphorylation', 'kinase activity', 'peptidyl-threonine phosphorylation', 'positive regulation of G2/M transition of mitotic cell cycle']"
HIPK1,"['PML body', 'nuclear speck', 'positive regulation of cell proliferation', 'anterior/posterior pattern specification', 'extrinsic apoptotic signaling pathway', 'intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator', 'positive regulation of angiogenesis', 'nucleoplasm', 'cytosol', 'transcription, DNA-templated', 'neuron differentiation', 'regulation of signal transduction by p53 class mediator', 'regulation of transcription, DNA-templated', 'smoothened signaling pathway', 'embryonic retina morphogenesis in camera-type eye', 'lens induction in camera-type eye', 'definitive hemopoiesis', 'nucleus', 'eye development', 'centrosome', 'cytoplasm', 'regulation of tumor necrosis factor-mediated signaling pathway', 'embryonic camera-type eye morphogenesis', 'retina layer formation', 'iris morphogenesis', 'adherens junction assembly', 'endothelial cell apoptotic process']"
ICK,"['cilium assembly', 'signal transduction', 'multicellular organism development', 'ciliary basal body', 'protein kinase activity', 'fibrillar center', 'magnesium ion binding', 'nucleus', 'ciliary tip', 'intraciliary transport', 'cytoplasm', 'ciliary base', 'cilium', 'regulation of gene expression', 'cytosol', 'intraciliary anterograde transport', 'intracellular signal transduction', 'intraciliary retrograde transport']"
PAK7,"['cell proliferation', 'regulation of MAPK cascade', 'cytoskeleton organization', 'signal transduction', 'stress-activated protein kinase signaling cascade', 'synapse', 'learning', 'memory', 'signal transduction by protein phosphorylation', 'nucleoplasm', 'locomotory behavior', 'regulation of cell growth', 'cytoplasm', 'mitochondrion', 'apoptotic process', 'Rac GTPase binding', 'negative regulation of extrinsic apoptotic signaling pathway', 'activation of protein kinase activity', 'cell migration']"
SLK,"['identical protein binding', 'protein homodimerization activity', 'cell leading edge', 'stress-activated protein kinase signaling cascade', 'protein autophosphorylation', 'regulation of apoptotic process', 'signal transduction by protein phosphorylation', 'regulation of focal adhesion assembly', 'perinuclear region of cytoplasm', 'extracellular exosome', 'cytoplasm', 'cadherin binding', 'apoptotic process', 'activation of protein kinase activity', 'cytoplasmic microtubule organization', 'regulation of cell migration']"
TGFR1,"['cell cycle arrest', 'growth factor binding', 'male gonad development', 'post-embryonic development', 'regulation of cardiac muscle cell proliferation', 'epicardium morphogenesis', 'transforming growth factor beta receptor signaling pathway', 'anterior/posterior pattern specification', 'positive regulation of filopodium assembly', 'endothelial cell migration', 'lens development in camera-type eye', 'type II transforming growth factor beta receptor binding', 'activin receptor signaling pathway', 'transforming growth factor beta binding', 'activation of MAPKK activity', 'positive regulation of cell growth', 'wound healing', 'skeletal system development', 'in utero embryonic development', 'kidney development', 'regulation of protein binding', 'positive regulation of transcription, DNA-templated', 'intracellular membrane-bounded organelle', 'mesenchymal cell differentiation', 'blastocyst development', 'apoptotic process', 'regulation of protein ubiquitination', 'intracellular signal transduction', 'response to cholesterol', 'artery morphogenesis', 'cardiac epithelial to mesenchymal transition', 'pattern specification process', 'protein kinase activity', 'receptor complex', 'germ cell migration', 'pharyngeal system development', 'ventricular trabecula myocardium morphogenesis', 'ventricular compact myocardium morphogenesis', 'plasma membrane', 'cellular response to transforming growth factor beta stimulus', 'metal ion binding', 'positive regulation of stress fiber assembly', 'positive regulation of gene expression', 'activin receptor complex', 'epithelial to mesenchymal transition', 'peptidyl-serine phosphorylation', 'positive regulation of tight junction disassembly', 'positive regulation of pathway-restricted SMAD protein phosphorylation', 'peptidyl-threonine phosphorylation', 'positive regulation of protein kinase B signaling', 'positive regulation of cell migration', 'endothelial cell activation', 'coronary artery morphogenesis', 'positive regulation of cell proliferation', 'roof of mouth development', 'positive regulation of cellular component movement', 'positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation', 'pathway-restricted SMAD protein phosphorylation', 'thymus development', 'positive regulation of epithelial to mesenchymal transition', 'heart development', 'regulation of epithelial to mesenchymal transition', 'integral component of plasma membrane', 'bicellular tight junction', 'endosome', 'activin binding', 'neuron fate commitment', 'transforming growth factor beta receptor complex', 'positive regulation of SMAD protein signal transduction', 'protein deubiquitination', 'signal transduction', 'regulation of transcription, DNA-templated', 'embryonic cranial skeleton morphogenesis', 'transforming growth factor beta-activated receptor activity', 'angiogenesis involved in coronary vascular morphogenesis', 'transforming growth factor beta receptor activity, type I', 'skeletal system morphogenesis', 'ventricular septum morphogenesis', 'parathyroid gland development', 'cell surface', 'cell motility', 'extracellular structure organization', 'SMAD binding', 'membrane raft', 'negative regulation of extrinsic apoptotic signaling pathway', 'negative regulation of endothelial cell proliferation', 'negative regulation of chondrocyte differentiation', 'positive regulation of endothelial cell proliferation', 'collagen fibril organization', 'I-SMAD binding', 'negative regulation of transforming growth factor beta receptor signaling pathway', 'positive regulation of apoptotic signaling pathway']"
MINK1,"['postsynaptic density', 'multicellular organism development', 'regulation of cell-cell adhesion', 'neuron projection morphogenesis', 'protein autophosphorylation', 'Golgi apparatus', 'JNK cascade', 'signal transduction by protein phosphorylation', 'dendrite morphogenesis', 'dendrite', 'MAPK cascade', 'activation of MAPKKK activity', 'extracellular exosome', 'postsynaptic membrane', 'regulation of AMPA receptor activity', 'cytosol', 'activation of protein kinase activity', 'axon', 'actin cytoskeleton reorganization', 'stress-activated protein kinase signaling cascade', 'chemical synaptic transmission', 'protein kinase activity', 'positive regulation of p38MAPK cascade', 'regulation of cell-matrix adhesion', 'cytoplasm', 'positive regulation of JNK cascade', 'cell junction', 'regulation of cell migration']"
TGFR2,"['negative regulation of cardiac muscle cell proliferation', 'trachea formation', 'growth factor binding', 'response to estrogen', 'mammary gland morphogenesis', 'embryonic hemopoiesis', 'transforming growth factor beta receptor signaling pathway', 'lens development in camera-type eye', 'positive regulation of angiogenesis', 'transforming growth factor beta binding', 'caveola', 'response to glucose', 'wound healing', 'response to hypoxia', 'in utero embryonic development', 'digestive tract development', 'apoptotic process', 'heart looping', 'cytosol', 'mitogen-activated protein kinase kinase kinase binding', 'response to cholesterol', 'common-partner SMAD protein phosphorylation', 'atrioventricular valve morphogenesis', 'smoothened signaling pathway', 'inferior endocardial cushion morphogenesis', 'pattern specification process', 'positive regulation of mesenchymal cell proliferation', 'tricuspid valve morphogenesis', 'response to nutrient', 'receptor complex', 'brain development', 'receptor-mediated endocytosis', 'bronchus morphogenesis', 'positive regulation of tolerance induction to self antigen', 'plasma membrane', 'transmembrane receptor protein serine/threonine kinase activity', 'cardiac left ventricle morphogenesis', 'Notch signaling pathway', 'metal ion binding', 'regulation of gene expression', 'animal organ regeneration', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation', 'positive regulation of NK T cell differentiation', 'positive regulation of CD4-positive, alpha-beta T cell proliferation', 'lung lobe morphogenesis', 'positive regulation of cell proliferation', 'outflow tract morphogenesis', 'external side of plasma membrane', 'endocardial cushion fusion', 'vasculogenesis', 'positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation', 'growth plate cartilage chondrocyte growth', 'pathway-restricted SMAD protein phosphorylation', 'positive regulation of B cell tolerance induction', 'response to mechanical stimulus', 'secondary palate development', 'outflow tract septum morphogenesis', 'positive regulation of epithelial to mesenchymal transition', 'positive regulation of smooth muscle cell proliferation', 'membranous septum morphogenesis', 'heart development', 'integral component of plasma membrane', 'blood vessel development', 'branching involved in blood vessel morphogenesis', 'myeloid dendritic cell differentiation', 'transforming growth factor beta receptor complex', 'activation of protein kinase activity', 'miRNA transport', 'positive regulation of epithelial cell migration', 'positive regulation of reactive oxygen species metabolic process', 'embryonic cranial skeleton morphogenesis', 'transforming growth factor beta-activated receptor activity', 'response to steroid hormone', 'transforming growth factor beta receptor activity, type II', 'aging', 'ventricular septum morphogenesis', 'lens fiber cell apoptotic process', 'embryo implantation', 'regulation of cell proliferation', 'positive regulation of skeletal muscle tissue regeneration', 'gastrulation', 'positive regulation of T cell tolerance induction', 'SMAD binding', 'glycosaminoglycan binding', 'response to drug', 'membrane raft', 'integral component of membrane', 'type I transforming growth factor beta receptor binding', 'negative regulation of transforming growth factor beta receptor signaling pathway']"
CDK15,"['nucleus', 'metal ion binding', 'cytoplasm', 'cytosol', 'cyclin binding', 'regulation of cell cycle', 'cyclin-dependent protein serine/threonine kinase activity']"
FGFR4,"['peptidyl-tyrosine phosphorylation', 'positive regulation of cell proliferation', 'phosphatidylinositol-3-phosphate biosynthetic process', 'fibroblast growth factor receptor signaling pathway', 'protein autophosphorylation', 'phosphatidylinositol phosphorylation', 'Golgi apparatus', 'heparin binding', 'positive regulation of proteolysis', 'extracellular region', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity', 'cholesterol homeostasis', 'MAPK cascade', 'fibroblast growth factor-activated receptor activity', 'integral component of plasma membrane', 'protein tyrosine kinase activity', 'endosome', 'negative regulation of signal transduction', 'transmembrane receptor protein tyrosine kinase activity', 'angiogenesis', 'regulation of extracellular matrix disassembly', 'cell migration', 'positive regulation of DNA biosynthetic process', 'phosphate ion homeostasis', 'Ras guanyl-nucleotide exchange factor activity', 'endoplasmic reticulum', 'receptor complex', 'plasma membrane', 'cell-cell junction', 'transmembrane signaling receptor activity', 'positive regulation of catalytic activity', 'cytoplasm', 'positive regulation of gene expression', 'negative regulation of apoptotic process', 'glucose homeostasis', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'fibroblast growth factor binding', 'transport vesicle', 'regulation of lipid metabolic process', 'regulation of bile acid biosynthetic process', 'positive regulation of protein kinase B signaling', '1-phosphatidylinositol-3-kinase activity']"
PK3CG,"['secretory granule localization', 'phosphatidylinositol 3-kinase signaling', 'regulation of calcium ion transmembrane transport', 'phosphatidylinositol-3-phosphate biosynthetic process', 'phosphatidylinositol phosphorylation', 'mast cell degranulation', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity', 'positive regulation of acute inflammatory response', 'phosphatidylinositol 3-kinase complex', 'inflammatory response', 'phosphatidylinositol 3-kinase complex, class IB', 'T cell chemotaxis', 'respiratory burst involved in defense response', 'negative regulation of triglyceride catabolic process', 'cytosol', 'platelet aggregation', 'G-protein coupled receptor signaling pathway', 'mast cell granule', 'adaptive immune response', 'protein kinase activity', 'endocytosis', 'plasma membrane', 'phosphatidylinositol-mediated signaling', 'dendritic cell chemotaxis', 'cellular response to cAMP', 'natural killer cell chemotaxis', 'positive regulation of protein kinase B signaling', 'positive regulation of MAP kinase activity', 'T cell activation', 'ephrin receptor binding', 'angiogenesis', 'phosphorylation', 'platelet activation', 'cell migration', 'negative regulation of fibroblast apoptotic process', 'identical protein binding', 'positive regulation of cytosolic calcium ion concentration', 'hepatocyte apoptotic process', 'regulation of cell adhesion mediated by integrin', 'cytoplasm', 'innate immune response', 'membrane', 'T cell proliferation', 'neutrophil extravasation', 'neutrophil chemotaxis', 'cytokine production', 'phosphatidylinositol 3-kinase activity', 'kinase activity', '1-phosphatidylinositol-4-phosphate 3-kinase activity', 'negative regulation of cardiac muscle contraction', '1-phosphatidylinositol-3-kinase activity']"
MLTK,"['cell cycle arrest', 'cell proliferation', 'mitotic cell cycle checkpoint', 'cytoskeleton organization', 'limb development', 'activation of JUN kinase activity', 'embryonic digit morphogenesis', 'magnesium ion binding', 'DNA damage checkpoint', 'nucleus', 'activation of MAPKK activity', 'cellular response to gamma radiation', 'RNA binding', 'cell death', 'cytoplasm', 'positive regulation of apoptotic process', 'cell differentiation', 'cytosol', 'MAP kinase kinase kinase activity', 'stress-activated MAPK cascade']"
SIK2,"['protein autophosphorylation', 'regulation of insulin receptor signaling pathway', 'cellular response to glucose starvation', 'magnesium ion binding', 'nucleus', 'cytoplasm', 'negative regulation of TOR signaling', 'intracellular signal transduction', 'nucleotide-activated protein kinase complex']"
FGFR1,"['lung-associated mesenchyme development', 'peptidyl-tyrosine phosphorylation', 'positive regulation of cardiac muscle cell proliferation', 'positive regulation of phosphatidylinositol 3-kinase signaling', 'phosphatidylinositol-3-phosphate biosynthetic process', 'fibroblast growth factor receptor signaling pathway', 'protein autophosphorylation', 'phosphatidylinositol phosphorylation', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity', 'branching involved in salivary gland morphogenesis', 'sensory perception of sound', 'midbrain development', 'skeletal system development', 'in utero embryonic development', 'vitamin D3 metabolic process', 'mesenchymal cell differentiation', 'cytosol', 'positive regulation of parathyroid hormone secretion', 'positive regulation of neuron projection development', 'Ras guanyl-nucleotide exchange factor activity', 'positive regulation of mesenchymal cell proliferation', 'receptor complex', 'plasma membrane', 'auditory receptor cell development', 'phosphatidylinositol-mediated signaling', 'regulation of lateral mesodermal cell fate specification', 'inner ear morphogenesis', 'organ induction', 'positive regulation of phospholipase C activity', 'fibroblast growth factor binding', 'positive regulation of protein kinase B signaling', 'positive regulation of MAP kinase activity', 'chordate embryonic development', 'positive regulation of mitotic cell cycle DNA replication', 'positive regulation of cell proliferation', 'positive regulation of vascular endothelial cell proliferation', 'chondrocyte differentiation', 'outer ear morphogenesis', 'paraxial mesoderm development', 'middle ear morphogenesis', 'positive regulation of neuron differentiation', 'heparin binding', 'negative regulation of fibroblast growth factor production', 'extracellular region', 'nucleolus', 'regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling', 'negative regulation of transcription by RNA polymerase II', 'MAPK cascade', 'fibroblast growth factor-activated receptor activity', 'integral component of plasma membrane', 'embryonic limb morphogenesis', 'positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway', 'neuron migration', 'protein tyrosine kinase activity', 'negative regulation of signal transduction', 'regulation of cell differentiation', 'angiogenesis', 'transmembrane receptor protein tyrosine kinase activity', 'positive regulation of phospholipase activity', 'cytoplasmic vesicle', 'cell migration', 'receptor-receptor interaction', 'identical protein binding', 'protein homodimerization activity', 'transcription, DNA-templated', 'ventricular zone neuroblast division', 'cell maturation', 'positive regulation of MAPK cascade', 'skeletal system morphogenesis', 'positive regulation of blood vessel endothelial cell migration', 'transmembrane signaling receptor activity', 'ureteric bud development', 'regulation of phosphate transport', 'fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development', 'cytoplasm', 'negative regulation of apoptotic process', 'positive regulation of ERK1 and ERK2 cascade', 'integral component of membrane', 'cell differentiation', 'positive regulation of endothelial cell chemotaxis to fibroblast growth factor', 'regulation of extrinsic apoptotic signaling pathway in absence of ligand', '1-phosphatidylinositol-3-kinase activity']"
DYRK4,"['nucleus', 'peptidyl-tyrosine phosphorylation', 'protein tyrosine kinase activity', 'protein serine/threonine/tyrosine kinase activity', 'cytoplasm', 'metal ion binding', 'intracellular membrane-bounded organelle']"
PI51A,"['regulation of phosphatidylinositol 3-kinase signaling', '1-phosphatidylinositol-4-phosphate 5-kinase activity', 'activation of GTPase activity', 'nuclear speck', 'phosphatidylinositol phosphorylation', 'phosphatidylinositol biosynthetic process', 'nucleoplasm', 'cell chemotaxis', '1-phosphatidylinositol-3-phosphate 5-kinase activity', 'focal adhesion', 'mRNA cleavage and polyadenylation specificity factor complex', 'cytosol', 'ruffle membrane', 'focal adhesion assembly', 'phosphatidylinositol-3,4-bisphosphate 5-kinase activity', 'cell migration', 'kinase binding', 'actin cytoskeleton reorganization', '1-phosphatidylinositol-5-kinase activity', 'lamellipodium', '1-phosphatidylinositol-3-phosphate 4-kinase activity', 'signal transduction', 'phospholipid biosynthetic process', 'glycerophospholipid metabolic process', 'plasma membrane', 'nucleus', 'keratinocyte differentiation', 'ruffle assembly', 'phagocytosis', 'fibroblast migration', 'protein localization to plasma membrane']"
KPCT,"['positive regulation of telomere capping', 'Fc-epsilon receptor signaling pathway', 'axon guidance', 'regulation of platelet aggregation', 'positive regulation of NF-kappaB transcription factor activity', 'immunological synapse', 'cell chemotaxis', 'positive regulation of T-helper 17 type immune response', 'inflammatory response', 'positive regulation of T cell activation', 'positive regulation of interleukin-17 production', 'cytosol', 'aggresome', 'platelet activation', 'intracellular signal transduction', 'T cell receptor signaling pathway', 'positive regulation of T-helper 2 cell activation', 'regulation of transcription, DNA-templated', 'protein kinase activity', 'regulation of megakaryocyte differentiation', 'positive regulation of T cell proliferation', 'negative regulation of insulin receptor signaling pathway', 'plasma membrane', 'protein kinase C activity', 'positive regulation of interleukin-2 biosynthetic process', 'positive regulation of telomerase activity', 'microtubule organizing center', 'membrane protein ectodomain proteolysis', 'regulation of cell growth', 'metal ion binding', 'negative regulation of T cell apoptotic process', 'positive regulation of telomere maintenance via telomerase', 'peptidyl-serine phosphorylation', 'positive regulation of interleukin-4 production']"
